Store_id,Latitude,Longitude
8100,32.64588928,-117.0960388
8837,34.00051498,-117.3526077
10492,40.0309906,-77.59576416
9457,36.03966141,-95.80953217
11007,41.23928452,-81.4984436
10603,40.52141953,-88.99173737
11553,42.46523285,-70.93743134
10279,39.44983673,-119.7902069
11114,41.6532898,-81.3658371
9284,35.19614792,-89.92528534
10666,40.63656235,-73.94520569
8139,32.7467804,-117.1897736
8070,32.21647263,-106.7519684
8273,33.0319519,-96.84738159
7593,25.80413055,-80.2290802
11593,42.73287964,-83.45014954
11345,41.9398613,-87.64652252
8892,34.03247452,-118.3267975
10526,40.1049881,-74.91498566
8433,33.54349899,-117.6964264
11111,41.62995911,-72.96715546
11802,46.79725266,-100.7413101
9984,38.50247574,-121.4231873
11020,41.33689117,-76.91746521
10019,38.63631058,-121.3210526
8767,33.96067429,-118.1845627
8868,34.02019501,-118.1562881
10458,39.96621323,-75.53662109
8163,32.77082825,-117.0080795
11122,41.69840622,-87.73734283
8381,33.42520142,-104.5220795
9013,34.10694504,-81.08834839
8221,32.87127686,-97.32331848
9809,37.68267441,-121.0301971
7680,26.08827972,-97.66551209
11409,42.08857727,-76.88853455
7629,25.86028481,-80.19734192
11664,43.36036682,-84.13088989
9390,35.78026962,-78.61565399
11200,41.85544205,-87.62918854
8271,33.02825165,-96.7928009
9565,36.31337357,-119.6345062
8059,32.14681625,-111.1331253
8487,33.67670822,-117.9219055
11522,42.39476013,-83.10075378
9550,36.22912216,-83.22408295
8634,33.84784699,-118.1253738
350,18.20446777,-66.37057495
2977,18.23873711,-66.37060547
7917,29.88279152,-97.89540863
8560,33.77561188,-117.9420929
2341,18.23036194,-66.37052155
8756,33.95527268,-118.091301
36,18.14657784,-66.27722168
8219,32.87014008,-96.75692749
7353,18.29806137,-66.37055969
11801,46.40974426,-120.5451202
7025,18.29379845,-66.37062836
8612,33.83181381,-118.2469788
9945,38.26477051,-122.0758209
3659,18.24761581,-66.02528381
11282,41.89555359,-87.73274231
11287,41.89561081,-87.70015717
4668,18.26163292,-66.37055206
6634,18.2883625,-66.37059021
2853,18.23713303,-66.37050629
11238,41.89482117,-87.76263428
7421,18.29927445,-66.37062836
1791,18.22408485,-66.04917145
880,18.21182251,-66.37051392
1421,18.21920204,-66.37062836
7842,29.62356949,-95.60272217
4410,18.2578125,-66.3706131
155,18.20156097,-66.37052918
2882,18.2375145,-66.3705368
10525,40.09669876,-74.22589874
8431,33.5399437,-112.1772079
2653,18.23451042,-66.37062073
7923,29.89162445,-95.2692337
9103,34.20820236,-118.4487228
11814,47.64754486,-122.1150513
7322,18.29766846,-66.37060547
8121,32.71469498,-117.003624
10648,40.62709045,-73.9412384
11368,41.9845047,-87.82324982
4707,18.26211548,-66.37057495
11237,41.89480972,-87.7714386
6177,18.28201485,-66.37059021
3757,18.24883461,-66.37052155
8159,32.76118851,-117.2454453
9475,36.06629562,-115.1725464
9135,34.26187897,-119.148941
9264,35.15819168,-89.78479767
5016,18.26630783,-66.37058258
7236,18.29663658,-66.37054443
7179,18.29574966,-66.37062836
9253,35.11497879,-80.74542999
9608,36.80200195,-119.7001572
7731,27.47508431,-99.46860504
10745,40.67665863,-73.90032959
5598,18.274189,-66.37055969
8971,34.07833099,-117.7349777
6592,18.28783035,-66.3705368
5774,18.27658844,-66.03547669
6754,18.28994942,-66.37056732
6468,18.28600693,-66.37049866
8520,33.7309494,-117.8127518
10579,40.38983154,-104.7089157
8788,33.97396088,-118.1019516
4990,18.26587677,-66.37062073
4236,18.25528145,-66.37052918
10412,39.93740463,-74.36590576
1944,18.2259388,-66.37060547
5402,18.2719574,-66.37052918
8017,30.62612915,-96.34500122
11364,41.98436737,-87.8228302
7866,29.72867012,-95.54859924
9545,36.20638657,-119.3568192
8120,32.71385574,-117.1392975
10657,40.63209152,-73.94486237
11090,41.52939987,-88.13760376
4530,18.25969124,-66.37050629
6078,18.28088188,-66.37059021
2369,18.23075676,-66.3706131
7646,25.90393829,-80.25217438
4919,18.26474571,-66.37058258
2757,18.2357502,-66.37052918
8836,33.99906921,-80.81486511
8110,32.67300797,-117.0935211
9894,37.96606445,-121.3069458
8902,34.03588486,-118.0801849
6466,18.28598213,-66.37055206
1013,18.2136097,-66.37057495
1050,18.21417618,-66.37060547
9341,35.52151108,-77.44495392
7249,18.29683304,-66.37055969
2273,18.22963715,-66.37052155
6582,18.28764343,-66.37059021
1528,18.22069168,-66.3705368
4398,18.25766563,-66.37050629
7159,18.29545593,-66.37060547
14,18.02537537,-66.61302948
7220,18.29646874,-66.3706131
4376,18.25737,-66.37051392
217,18.20258141,-66.37054443
3409,18.24476242,-66.37057495
530,18.20680428,-66.37054443
10538,40.15167236,-82.84295654
7647,25.90582848,-97.48308563
4330,18.25662994,-66.37059021
4022,18.25266838,-66.3706131
11663,43.29983521,-83.91819763
8053,32.13870239,-111.1566238
4571,18.26031494,-66.3706131
5604,18.27424431,-66.37056732
312,18.20379448,-66.3706131
8685,33.8950882,-117.5264206
7978,30.22239304,-95.88526154
2778,18.23612022,-66.37060547
4572,18.26031876,-66.3706131
6085,18.28093147,-66.37051392
535,18.2068615,-66.37062836
3030,18.23945618,-66.37058258
6060,18.28059959,-66.37052155
7853,29.69557571,-95.61478424
1361,18.21840668,-66.37054443
8184,32.79662323,-117.1978149
1424,18.21926308,-66.37055206
8811,33.9867897,-84.42501831
2670,18.23469162,-66.37052155
3370,18.2442894,-66.3705368
10917,40.86632919,-73.87050629
3936,18.25144386,-66.37052155
9796,37.65774155,-122.4140701
11221,41.89083099,-87.63043213
1895,18.22524643,-66.3706131
2363,18.23070145,-66.37058258
3820,18.24975395,-66.37050629
11628,42.99914932,-76.50521088
6439,18.28554344,-66.37060547
9478,36.06955338,-119.0176849
857,18.21146965,-66.37054443
5717,18.27591515,-66.37059784
9300,35.22240448,-101.8577805
7922,29.89141655,-95.286232
685,18.20900917,-66.37059784
1812,18.22422409,-66.37055206
5423,18.27216911,-66.37062836
6653,18.28863525,-66.37054443
6125,18.28138733,-66.37055206
1357,18.21837044,-66.3705368
11609,42.90198517,-85.67822266
9501,36.09841919,-115.1332703
10087,38.81283569,-77.18642426
10374,39.81696701,-84.12969208
9823,37.71640396,-122.4407883
9826,37.72178268,-121.4348602
11588,42.71463394,-71.16407776
7991,30.31957245,-81.47724915
8977,34.08244705,-118.0733643
9323,35.37042999,-119.0426254
10311,39.63772202,-78.82624817
11179,41.80496597,-87.81993866
7888,29.78499794,-95.37204742
8267,33.01840973,-80.14975739
10752,40.67916489,-73.94399262
8300,33.10881043,-117.0759964
11412,42.11032867,-88.04152679
9169,34.43022919,-116.9525146
9626,36.82696152,-119.8748627
8471,33.64315033,-117.6942673
9492,36.08593369,-115.1726379
10481,40.01881027,-75.04602814
9754,37.41038895,-120.7961731
9592,36.74282074,-119.7823944
8516,33.72745132,-117.7688828
8071,32.23588181,-110.8283615
9736,37.34079361,-80.17208862
11241,41.89487457,-87.76678467
8740,33.94475555,-118.2159195
11141,41.72520447,-81.29482269
10686,40.64636612,-112.0324631
9951,38.30499268,-85.81482697
9427,35.87953186,-81.51202393
8036,31.76372337,-106.4941864
9581,36.70795059,-121.6539993
8495,33.69275665,-84.61947632
11397,42.06258011,-71.01766205
8060,32.14844894,-110.9228516
8391,33.45040512,-111.9264069
11322,41.89629746,-87.65209961
8277,33.03541946,-96.85540009
8647,33.86579514,-112.1325073
9079,34.18439102,-118.4465179
8502,33.70272064,-84.26963043
9034,34.13403702,-118.2214279
10312,39.63795471,-78.11956024
11506,42.35616684,-83.36138916
9511,36.11923599,-115.1725159
9655,36.91324234,-76.13298798
11744,44.97959518,-123.0267334
10970,40.97570038,-81.38883972
8449,33.59711838,-117.6485138
10134,38.93570709,-77.07935333
10651,40.62810135,-73.96759033
8358,33.3062439,-111.8123245
11103,41.56850815,-87.80760956
10139,38.96081924,-77.02661896
9769,37.57866669,-77.53809357
8094,32.61114121,-117.0736618
8912,34.04351425,-118.2500458
10140,38.96605682,-76.98804474
11610,42.90983582,-85.68525696
10369,39.80316162,-77.00598908
9014,34.11307144,-117.508728
9943,38.25131607,-122.0456543
7651,25.91908455,-97.47012329
7696,26.18960762,-97.67753601
9921,38.10829163,-122.2123947
7952,30.00682259,-90.06139374
9468,36.05503845,-115.1379852
9825,37.72156525,-121.4348602
8575,33.79057694,-84.25456238
8613,33.83247376,-118.105423
7613,25.83567047,-80.19539642
8432,33.54256821,-84.24673462
10015,38.6287117,-75.94817352
11095,41.54011536,-80.52366638
11488,42.32435989,-83.48809815
7960,30.04306793,-95.34195709
9388,35.77978897,-81.43013001
10193,39.22852707,-84.33337402
10355,39.76057816,-84.33821869
8793,33.97549439,-117.813179
9452,36.02261353,-115.172287
9713,37.29937744,-121.8589783
11601,42.77547073,-83.3214798
9099,34.20328903,-118.5709763
11228,41.89460754,-87.77870178
10169,39.11119843,-76.48913574
9401,35.80294418,-78.60816193
8091,32.57044601,-117.084259
9010,34.1051712,-118.0531235
7968,30.17649269,-81.78118897
5981,18.27971077,-66.0370636
716,18.20955658,-66.37055206
3676,18.24785042,-66.03704834
3668,18.24773598,-66.03705597
2415,18.23148537,-66.37054443
432,18.20560455,-66.37056732
1354,18.21829605,-66.3705368
966,18.21306038,-66.37062073
5701,18.27570725,-66.3705368
3248,18.24246216,-66.03705597
6282,18.28318977,-66.03705597
2072,18.2275734,-66.04454041
1310,18.21762657,-66.37052918
5702,18.27571487,-66.37060547
3785,18.2491684,-66.37062073
7166,18.29555321,-66.37060547
6787,18.29041481,-66.37062073
6835,18.29094696,-66.04576874
4250,18.2555275,-66.3705368
4848,18.26384163,-66.37052918
4445,18.25826836,-66.37060547
6703,18.2894516,-66.37059784
6110,18.28121948,-66.37058258
11,18.02536392,-66.61303711
3976,18.25208664,-66.03705597
243,18.20294952,-66.03705597
1055,18.21422195,-66.03705597
2878,18.23746109,-66.0370636
566,18.20735359,-66.0370636
6867,18.29148102,-66.03704834
3515,18.24637032,-66.03705597
5643,18.27478409,-66.03705597
3021,18.2393589,-66.0370636
2360,18.23067284,-66.03705597
4654,18.26149368,-66.0370636
6664,18.28878403,-66.03705597
6096,18.28107834,-66.0370636
939,18.21255875,-66.03705597
1768,18.22382736,-66.03705597
4946,18.26521301,-66.03705597
3558,18.24695206,-66.0370636
1805,18.22414208,-66.03705597
3278,18.24283409,-66.0370636
7376,18.29839897,-66.03705597
1648,18.22225571,-66.03704834
5076,18.26713562,-66.0370636
4455,18.25858116,-66.0370636
7010,18.29356575,-66.03705597
3420,18.24488258,-66.03705597
5706,18.27573776,-66.37050629
812,18.21090698,-66.37054443
4054,18.25317955,-66.37062836
2978,18.23873711,-66.37050629
6450,18.28572273,-66.37058258
2320,18.23010063,-66.37052155
1773,18.22387123,-66.37052155
1796,18.22408485,-66.04697418
2590,18.23373985,-66.3706131
980,18.21323586,-66.37062836
5742,18.27622604,-66.37055969
442,18.20575523,-66.37055206
5115,18.26770783,-66.37054443
6545,18.28712082,-66.37052918
6331,18.2838726,-66.37052918
765,18.21026802,-66.37051392
609,18.20791245,-66.37055206
1684,18.22267723,-66.00410461
1523,18.220644,-66.37058258
1462,18.21966362,-66.37051392
48,18.20004654,-66.37055969
6323,18.2837944,-66.37049866
1091,18.21450234,-66.0867157
3560,18.24696922,-66.37060547
3956,18.25175476,-66.3705368
7416,18.29917145,-66.37054443
2364,18.23070145,-66.37050629
5502,18.27313042,-66.37050629
1695,18.22278976,-66.3706131
2671,18.2347126,-66.37056732
2348,18.23048401,-66.37059021
1093,18.21454811,-66.3706131
1581,18.22119331,-66.37062073
3795,18.24935532,-66.37058258
3466,18.24552155,-66.37055206
5097,18.26749229,-66.37056732
3505,18.24614906,-66.37051392
313,18.20381737,-66.3705368
2544,18.23306084,-66.37052155
6744,18.28985405,-66.37059021
4554,18.2601223,-66.37057495
5847,18.27771187,-66.37052918
1136,18.2150631,-66.37055206
2022,18.22709274,-66.37062073
5518,18.2733078,-66.37049866
4383,18.2575016,-66.37055969
5332,18.27072716,-66.3706131
7449,18.29996872,-66.37062836
3324,18.24364471,-66.37060547
1719,18.22312355,-66.37058258
2765,18.23580742,-66.37055206
4742,18.26249695,-66.37056732
4017,18.25263596,-66.37060547
6650,18.28859901,-66.37059021
752,18.21006012,-66.37062073
43,18.20002365,-66.3706131
3114,18.24069595,-66.37062073
2909,18.23781967,-66.37055969
5616,18.2743969,-66.37058258
6575,18.28757286,-66.37056732
1244,18.21652794,-66.37051392
5285,18.27001953,-66.37058258
7186,18.29589844,-66.37049866
95,18.20070839,-66.3705368
7392,18.29870796,-66.37058258
5114,18.26769066,-66.37057495
1071,18.21436501,-66.37055969
4718,18.26221657,-66.3705368
5683,18.27538109,-66.37058258
3452,18.24534798,-66.37050629
5795,18.2769146,-66.37055206
7506,18.35911751,-66.07787323
4591,18.26062393,-66.37060547
5025,18.26642799,-66.37050629
2394,18.23114967,-66.37056732
5955,18.27931404,-66.37056732
7503,18.35910416,-66.07791138
2226,18.22914124,-66.37055206
4633,18.26122665,-66.37051392
2967,18.23859215,-66.37052155
7075,18.29436684,-66.37056732
3534,18.24666977,-66.37055969
4890,18.26450348,-66.37062073
6112,18.28127861,-66.3705368
6289,18.28323174,-66.37059021
5202,18.26891899,-66.37060547
984,18.21328545,-66.37062073
5869,18.27803993,-66.37059021
4872,18.26420403,-66.37050629
1466,18.21970367,-66.37062073
634,18.20825195,-66.3706131
7094,18.29473114,-66.37054443
477,18.20614815,-66.37057495
6860,18.29138756,-66.3706131
1574,18.22113609,-66.37059784
3640,18.24757958,-66.02531433
431,18.20553398,-66.37057495
100,18.20079422,-66.37055969
6385,18.28470421,-66.37050629
1125,18.21496773,-66.37055969
5209,18.26904106,-66.37055969
5946,18.27920723,-66.37050629
7527,18.39907837,-66.11219788
7466,18.35899735,-66.07856751
2172,18.22844505,-66.37059021
3046,18.23970985,-66.37052918
6623,18.2882309,-66.03705597
5398,18.27191734,-66.0370636
3293,18.24299049,-66.0370636
6436,18.28551102,-66.0370636
5737,18.27617645,-66.0370636
7074,18.29436493,-66.03704834
6196,18.28215981,-66.03705597
5572,18.27389526,-66.03705597
4570,18.26029587,-66.0370636
3328,18.24367333,-66.03705597
605,18.20783424,-66.03705597
4659,18.26154709,-66.03705597
576,18.20746803,-66.03704834
3404,18.24472427,-66.03704834
3111,18.24065399,-66.03704834
1726,18.22319603,-66.0370636
1579,18.22116661,-66.03705597
3793,18.24932289,-66.0370636
2997,18.23901367,-66.0370636
5171,18.26857376,-66.37060547
1558,18.2209816,-66.03704834
187,18.20212174,-66.03705597
2863,18.23729324,-66.37058258
30,18.1464901,-66.57675934
7382,18.29852867,-66.03705597
4425,18.25797081,-66.03704834
4866,18.26410103,-66.37052918
1932,18.22582817,-66.04740143
5351,18.27095413,-66.37050629
185,18.20210457,-66.03705597
425,18.2054615,-66.03705597
461,18.20597839,-66.03705597
5037,18.26664734,-66.37056732
1303,18.21754646,-66.0370636
174,18.20192528,-66.37063599
6676,18.28893662,-66.37057495
4004,18.25247383,-66.37052155
4461,18.25868034,-66.37060547
1360,18.21840668,-66.3706131
2457,18.23189735,-66.3706131
2073,18.2275734,-66.04399109
4697,18.26197243,-66.37059784
6319,18.28373337,-66.3705368
6040,18.28035164,-66.3705368
6578,18.28759193,-66.37056732
157,18.2015667,-66.37054443
3270,18.24271774,-66.37063599
7035,18.29393005,-66.37050629
4984,18.26580811,-66.37062073
1180,18.21562576,-66.37062073
1987,18.22651482,-66.3705368
5336,18.27081871,-66.3706131
667,18.20873833,-66.37062836
7363,18.29825211,-66.37062073
219,18.20262528,-66.37062073
4437,18.25816536,-66.37051392
2464,18.23207855,-66.37052918
400,18.20512199,-66.37051392
5291,18.27009583,-66.37052918
1530,18.22071838,-66.37052918
3472,18.24558449,-66.37050629
3093,18.24035835,-66.37055969
4387,18.2575798,-66.37052918
2570,18.2334137,-66.37063599
4355,18.25708199,-66.37055969
1938,18.22583389,-66.04575348
6751,18.28994179,-66.37063599
5119,18.2677269,-66.37058258
3987,18.25220299,-66.37059021
4248,18.25551605,-66.37062836
4011,18.25257111,-66.37059784
1187,18.21574211,-66.37059021
3155,18.2412529,-66.37062073
994,18.21343231,-66.37059784
7120,18.29501343,-66.37059021
7110,18.29493713,-66.37057495
4407,18.25778198,-66.37055206
5990,18.27983284,-66.37062073
1933,18.22582817,-66.04576111
5895,18.27839279,-66.37055969
673,18.20889092,-66.37063599
2573,18.23348236,-66.37060547
929,18.21243095,-66.37056732
5106,18.2675972,-66.37059021
5104,18.26757813,-66.3705368
4881,18.26435471,-66.37060547
5396,18.27189446,-66.37059021
2428,18.23155022,-66.37055969
825,18.2110939,-66.37058258
2125,18.22775841,-66.37058258
5542,18.27355576,-66.37051392
373,18.20480156,-66.37057495
1349,18.21827889,-66.37059021
2519,18.23279953,-66.3706131
2896,18.23766708,-66.3705368
2552,18.23311997,-66.37057495
90,18.20065689,-66.37049866
6661,18.28875351,-66.3706131
5220,18.26918602,-66.37063599
5275,18.26980209,-66.37051392
1766,18.22380638,-66.37058258
4991,18.26588249,-66.37059021
3393,18.24455643,-66.37060547
3701,18.24817467,-66.37052918
2265,18.22954178,-66.37062836
5741,18.27620125,-66.37058258
6238,18.2827034,-66.37058258
3692,18.24803543,-66.37054443
1148,18.21523285,-66.37060547
4800,18.26325417,-66.37050629
2340,18.23035431,-66.37059021
4939,18.26504135,-66.37055969
6841,18.29110909,-66.3706131
3203,18.24194908,-66.37056732
6663,18.28876495,-66.3705368
5003,18.26604652,-66.37051392
2593,18.23377228,-66.37057495
4776,18.26294708,-66.37057495
6857,18.29137421,-66.3706131
799,18.21073914,-66.37060547
4438,18.25816727,-66.37055969
5431,18.27225685,-66.37056732
3309,18.24324226,-66.37049866
5380,18.27147102,-66.37057495
2425,18.23153877,-66.37057495
3236,18.24235916,-66.37062836
4569,18.26029015,-66.37057495
957,18.21290016,-66.37062073
3851,18.2502861,-66.37052918
1540,18.22082329,-66.3706131
396,18.20509148,-66.37056732
3955,18.25175095,-66.37056732
4500,18.25928688,-66.37058258
5607,18.27434158,-66.37055969
2142,18.22802544,-66.37058258
382,18.20490074,-66.37049866
2451,18.23182106,-66.37060547
4514,18.25950241,-66.37050629
904,18.21214867,-66.3706131
529,18.20679855,-66.37055206
2067,18.22757149,-66.0435791
2288,18.22984886,-66.37058258
3739,18.24869347,-66.37059021
2053,18.22749138,-66.37059021
3564,18.24708366,-66.3705368
6252,18.28281403,-66.37051392
3372,18.24429894,-66.37051392
2110,18.22761917,-66.04356384
3047,18.23971939,-66.37062073
4479,18.25900841,-66.37052918
3804,18.24947929,-66.37057495
1744,18.22352982,-66.37058258
5691,18.27551079,-66.37049866
1238,18.21647263,-66.37050629
6607,18.28805351,-66.37060547
5179,18.26866531,-66.37055969
1126,18.21497154,-66.37054443
4590,18.2606163,-66.3706131
5429,18.27223587,-66.3705368
6729,18.28965569,-66.37056732
2091,18.22758293,-66.04354858
7320,18.2976532,-66.37052155
3038,18.23952675,-66.37057495
7039,18.29395866,-66.37052918
5590,18.27409744,-66.37062073
3388,18.24447441,-66.37050629
92,18.20070076,-66.37059784
5289,18.27003861,-66.37052918
2399,18.23119164,-66.37055206
2924,18.23801041,-66.37051392
5832,18.27746964,-66.37055206
2829,18.23675919,-66.37059021
2275,18.22967148,-66.37062836
3786,18.24917984,-66.37058258
2089,18.22758293,-66.0435791
3158,18.24130631,-66.37062073
6770,18.29018974,-66.37055969
172,18.20191765,-66.37059784
1660,18.22240639,-66.37059784
6041,18.28035736,-66.37052918
390,18.20502281,-66.37059021
6911,18.29216003,-66.37054443
6157,18.28175926,-66.37060547
7276,18.29706955,-66.3705368
3921,18.25134277,-66.37050629
104,18.20084,-66.37059021
9993,38.55474854,-109.525383
2723,18.2353096,-66.37057495
3086,18.24028969,-66.37051392
5967,18.27948189,-66.37051392
5174,18.26861954,-66.37062073
5862,18.27792931,-66.37062836
768,18.21031189,-66.3705368
4837,18.26369286,-66.37063599
2504,18.23262215,-66.37055206
3422,18.24494171,-66.37062073
1658,18.22238922,-66.3706131
2953,18.23830605,-66.37054443
692,18.20913315,-66.37055969
4395,18.2576561,-66.37055969
1538,18.22081566,-66.37062836
6479,18.28614807,-66.37062836
336,18.20429993,-66.3705368
7491,18.35908318,-66.07790375
7501,18.35910225,-66.07791138
5654,18.27494812,-66.37050629
2437,18.23168182,-66.37063599
1865,18.2249012,-66.3706131
4751,18.26259613,-66.37052918
3858,18.25036621,-66.37056732
585,18.20761681,-66.37052918
967,18.2130928,-66.37051392
6084,18.28092766,-66.37058258
6347,18.28408623,-66.37055969
3638,18.24757958,-66.37062073
4791,18.26316261,-66.37055206
3395,18.2446003,-66.37054443
4,18.01836205,-66.61623383
7283,18.29718208,-66.37059784
2992,18.23896599,-66.37054443
4933,18.26498413,-66.37059021
6354,18.28419495,-66.3706131
4283,18.2559967,-66.37050629
5777,18.2766571,-66.37062836
6351,18.28413773,-66.37057495
2660,18.23457146,-66.3706131
6986,18.29321098,-66.37059784
5010,18.26616478,-66.37055969
7450,18.29999733,-66.3705368
3503,18.24613571,-66.37063599
4137,18.25412178,-66.37059021
5238,18.26939392,-66.37059784
6542,18.28710938,-66.37055206
5022,18.26636887,-66.3705368
39,18.19677353,-66.3340683
7244,18.29672051,-66.37051392
1646,18.22223663,-66.37058258
330,18.20421791,-66.37060547
4296,18.25610161,-66.3705368
4968,18.26564217,-66.37058258
2000,18.22680283,-66.37052918
4046,18.25305748,-66.37050629
2905,18.23776627,-66.03704834
5165,18.268507,-66.0370636
975,18.2131958,-66.03704834
5902,18.27853394,-66.03704834
513,18.20661545,-66.37055969
3311,18.2432766,-66.37059021
1608,18.22169304,-66.37050629
3646,18.24758339,-66.02528381
391,18.20504761,-66.37051392
274,18.20340729,-66.37051392
5617,18.2743988,-66.0370636
5257,18.26964569,-66.03704834
1411,18.21907234,-66.3705368
5528,18.27336311,-66.0370636
3811,18.24956894,-66.37059021
3604,18.24753189,-66.02528381
7065,18.29423142,-66.37062836
7770,28.50914955,-81.40107727
1663,18.22241974,-66.37049866
6552,18.28717232,-66.0370636
656,18.20858002,-66.03705597
4354,18.25704002,-66.3705368
2528,18.2329216,-66.37051392
389,18.20499611,-66.37055969
140,18.20126534,-66.37057495
5481,18.27292442,-66.03705597
6413,18.28523445,-66.0370636
1699,18.22284508,-66.03705597
1158,18.21535111,-66.03704834
6994,18.29333496,-66.37062836
420,18.2053833,-66.37057495
5788,18.27683449,-66.37056732
6540,18.28709602,-66.37052918
5929,18.27892685,-66.37055206
4324,18.2565136,-66.37057495
365,18.20472527,-66.37059021
6180,18.28201866,-66.37063599
3261,18.24262619,-66.3705368
1294,18.21740723,-66.37062836
5970,18.27949715,-66.37057495
5458,18.27259827,-66.37056732
5882,18.27822304,-66.37055206
6387,18.28471375,-66.37058258
7258,18.29688644,-66.37054443
7206,18.2962513,-66.37050629
2433,18.23165512,-66.37056732
5674,18.27527046,-66.3706131
54,18.20012474,-66.37052155
7273,18.29704666,-66.37062836
3698,18.24814224,-66.37062073
35,18.1464901,-66.28633118
4904,18.26463318,-66.37055206
4842,18.26375389,-66.37063599
3948,18.25169563,-66.37050629
1162,18.21537018,-66.37055206
5723,18.27606201,-66.37059021
3451,18.24533081,-66.37060547
3070,18.24005127,-66.37052155
3439,18.24522018,-66.37055206
7007,18.29355431,-66.37058258
6314,18.28371239,-66.37049866
633,18.20823288,-66.37055969
1265,18.21690559,-66.37051392
1484,18.22002411,-66.37062836
1453,18.21954918,-66.37059784
1430,18.21929741,-66.37052155
5141,18.26817322,-66.37062836
5318,18.27052116,-66.3706131
7410,18.2990551,-66.37060547
6361,18.2842865,-66.37058258
2908,18.23781776,-66.03705597
2652,18.23449326,-66.03705597
7371,18.29833984,-66.03704834
5337,18.27082634,-66.03705597
2450,18.23181343,-66.03705597
4131,18.25405693,-66.03705597
263,18.20323944,-66.0370636
3693,18.24803925,-66.03705597
6797,18.29047012,-66.03705597
306,18.20376587,-66.0370636
658,18.20859909,-66.37051392
4397,18.25766182,-66.37052918
3231,18.24231911,-66.37060547
2805,18.2363739,-66.37055206
1152,18.21525955,-66.37057495
5535,18.27345657,-66.37058258
2066,18.22757149,-66.04361725
1625,18.22192574,-66.3706131
3013,18.23928642,-66.37057495
2333,18.23030663,-66.37055969
5651,18.27488327,-66.03705597
5534,18.27342987,-66.37056732
2524,18.23286629,-66.37059021
6198,18.28219223,-66.37052155
6067,18.28071213,-66.37050629
7443,18.29984665,-66.37060547
7327,18.29772949,-66.37055206
3102,18.240551,-66.37054443
3864,18.25045967,-66.03705597
4147,18.25424194,-66.37055969
2373,18.23085213,-66.37056732
3057,18.23983002,-66.3705368
7457,18.35129738,-65.96298218
5297,18.27015686,-66.03705597
4173,18.25457954,-66.3706131
7169,18.29557228,-66.37051392
1450,18.21951485,-66.37059021
446,18.20582008,-66.37052155
887,18.21188355,-66.37051392
6454,18.28578186,-66.37056732
395,18.20509148,-66.37063599
5980,18.2796936,-66.37060547
7239,18.29669571,-66.37057495
1562,18.2210083,-66.37062073
6914,18.29218674,-66.37062073
3454,18.24538994,-66.03705597
4908,18.2646656,-66.37050629
6193,18.28213882,-66.37054443
1649,18.22225761,-66.37055206
5222,18.269207,-66.37055206
259,18.20320702,-66.37062073
7386,18.2986145,-66.03704834
1810,18.22418594,-66.03705597
6686,18.28906632,-66.37059021
6132,18.2815094,-66.37059784
3415,18.24482346,-66.37057495
7385,18.29861069,-66.3706131
7269,18.29697228,-66.37057495
7475,18.3590107,-66.07817078
3348,18.24398994,-66.37051392
1930,18.22582245,-66.37056732
1864,18.22489166,-66.37058258
2284,18.22980309,-66.37057495
1216,18.21615791,-66.37052155
4099,18.25359917,-66.37062073
2916,18.23792267,-66.3706131
6497,18.28639603,-66.37057495
5787,18.27682877,-66.37052918
3260,18.24258995,-66.37051392
3942,18.25157738,-66.37052918
4483,18.25907707,-66.37057495
1928,18.22580147,-66.37055969
6741,18.28979683,-66.03705597
2217,18.22902298,-66.03705597
5983,18.27973747,-66.0370636
2234,18.22922707,-66.0370636
6211,18.28235817,-66.03705597
2495,18.23249245,-66.3705368
5299,18.27021027,-66.37057495
3982,18.25217438,-66.37055969
5732,18.27614403,-66.37059021
3977,18.25211525,-66.37062073
6038,18.28033638,-66.37052155
1348,18.21827698,-66.37052918
6838,18.29103279,-66.37054443
2420,18.23150253,-66.37054443
6459,18.28589821,-66.37049866
1084,18.21444702,-66.37056732
2104,18.22760201,-66.04351807
7453,18.35128403,-65.96296692
3775,18.24909782,-66.37052918
3583,18.24729729,-66.37051392
2673,18.23473167,-66.37063599
1941,18.22591019,-66.37054443
998,18.21346092,-66.37052918
6727,18.28964233,-66.37056732
86,18.20060539,-66.37062836
5159,18.26843453,-66.3706131
698,18.209301,-66.37054443
6291,18.28329086,-66.37055206
4120,18.25392532,-66.37055969
5725,18.27609444,-66.3706131
3066,18.24001885,-66.37062836
3761,18.24889755,-66.37052918
7427,18.29942322,-66.3705368
4470,18.25891686,-66.37062073
611,18.20797157,-66.3706131
3634,18.24757767,-66.02545929
7245,18.29673195,-66.37050629
5833,18.27747154,-66.37055206
2646,18.23444176,-66.37052918
2050,18.22745895,-66.37063599
4417,18.25789261,-66.37055969
4533,18.25980187,-66.37062836
6222,18.28246307,-66.37063599
3528,18.24655724,-66.37050629
6768,18.29015732,-66.37060547
3481,18.24570465,-66.37058258
77,18.20043373,-66.37058258
1243,18.21652794,-66.3706131
8090,32.5500679,-94.85887909
3833,18.250103,-66.37062073
6839,18.29104614,-66.37060547
810,18.21085548,-66.37063599
1405,18.21902275,-66.3706131
4392,18.25760841,-66.37052155
6127,18.28141785,-66.37054443
4973,18.26570511,-66.37058258
4090,18.25351143,-66.37058258
4536,18.25991058,-66.37059021
